matriculaDRE;periodoIngressoUFRJ;cursoIngressoUFRJ;cursoAtual;periodoIngressoCursoAtual;situacaoMatriculaAtual;sexo;periodo;cr;craPorPeriodo;periodosIntegralizados;cargaHorariaAcumulada;craAual;periodosTrancados;periodosCancelados;periodosCRMenor3
14;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 7.7; 7.5;11;3105;7.6;;;
14;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 7.1; 7.5;11;3105;7.6;;;
14;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 7; 7.4;11;3105;7.6;;;
14;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 8.3; 7.5;11;3105;7.6;;;
14;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 8; 7.5;11;3105;7.6;;;
14;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 10; 7.6;11;3105;7.6;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 7.5; 7.5;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 6.2; 6.9;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 6.3; 6.7;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 7.7; 6.9;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 8.1; 7.1;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 7.8; 7.3;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 8.6; 7.4;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 7.3; 7.4;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 8.5; 7.5;10;3165;7.5;;;
15;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 7.8; 7.5;10;3165;7.5;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 8.5; 8.5;11;3105;7.3;;2005/1;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 7.6; 8.1;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 6.1; 7.4;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 6.2; 7.1;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 6.9; 7.1;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 6; 6.9;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 8; 7;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 7.3; 7.1;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 8.3; 7.2;11;3105;7.3;;;
16;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 8.6; 7.3;11;3105;7.3;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 3.8; 3.9;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 5.7; 4.8;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 5.6; 5;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 7.2; 5.7;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 7.4; 6;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 7.5; 6.2;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 6.6; 6.3;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 5.6; 6.2;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 5.2; 6.2;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 4.2; 6;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2005/1 ; 5; 5.9;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2005/2 ; 6; 5.9;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2006/1 ; 7.2; 6;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2006/2 ; 7.8; 6.1;15;3180;6.2;;;
17;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2007/2 ; 9; 6.2;15;3180;6.2;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 6.7; 6.7;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 5.9; 6.3;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 5.3; 5.9;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 6.9; 6.1;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 6.6; 6.2;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 6.3; 6.2;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 6.7; 6.3;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 3.4; 6.1;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 5.7; 6.1;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 6.2; 6.1;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2005/1 ; 5.6; 6.1;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2005/2 ; 4; 5.9;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2006/1 ; 5; 5.9;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2006/2 ; 10; 6;15;3150;6.1;;;
18;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2007/1 ; 10; 6.1;15;3150;6.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 8.7; 8.7;0;3060;5.1;;;2003/1
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;;;;0;3060;5.1;;;2003/2
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;;;;0;3060;5.1;;;2004/1
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;;;;0;3060;5.1;;;2005/2
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;;;;0;3060;5.1;;;2006/1
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;;;;0;3060;5.1;;;2007/1
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;;;;0;3060;5.1;;;2008/1
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 6.9; 7.8;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 5.5; 6.9;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 4.8; 6.4;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 6.5; 6.4;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 5.8; 6.3;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 2.8; 6;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 1.4; 5.7;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 1.7; 5.4;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 9; 5.5;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2005/1 ; 7.7; 5.6;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2005/2 ; 1.9; 5.3;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2006/1 ; 0.8; 5.2;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2006/2 ; 5; 5.2;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2007/1 ; 0; 5.2;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2007/2 ; 5; 5.1;0;3060;5.1;;;
19;2000/1;Bacharelado em Informática;Mat Aplicada - Computação Científica;2000/1;Cancelada por conclusão de curso;M;2008/1 ; 0; 5.1;0;3060;5.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2000/1 ; 5.3; 5.3;12;1230;3.1;;;2002/2
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;;;;12;1230;3.1;;;2004/2
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;;;;12;1230;3.1;;;2005/1
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;;;;12;1230;3.1;;;2005/2
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2000/2 ; 4.4; 4.9;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2001/1 ; 4.9; 4.9;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2001/2 ; 4.9; 4.9;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2002/1 ; 6; 5.1;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2002/2 ; 0.2; 4.1;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2003/1 ; 3.8; 4;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2003/2 ; 4.6; 4.1;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2004/1 ; 4.3; 4.1;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2004/2 ; 0; 3.6;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2005/1 ; 0; 3.3;12;1230;3.1;;;
20;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por abandono;M;2005/2 ; 0; 3.1;12;1230;3.1;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 7.3; 7.4;11;3165;7.4;;2005/1;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 6.9; 7.1;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 5.5; 6.6;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 6.8; 6.6;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 7.7; 6.8;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 7.6; 6.9;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 8.2; 7.1;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 8.3; 7.2;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 7.6; 7.3;11;3165;7.4;;;
21;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 8.9; 7.4;11;3165;7.4;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2000/1 ; 6.6; 6.6;8;1875;5.5;;;2001/1
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;;;;8;1875;5.5;;;2003/2
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2000/2 ; 6.3; 6.5;8;1875;5.5;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2001/1 ; 1.6; 4.8;8;1875;5.5;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2001/2 ; 6.8; 5.2;8;1875;5.5;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2002/1 ; 7.3; 5.6;8;1875;5.5;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2002/2 ; 6.4; 5.7;8;1875;5.5;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2003/1 ; 5; 5.6;8;1875;5.5;;;
22;2000/1;Bacharelado em Informática;Bacharelado em Informática;2000/1;Cancelada por transferência;M;2003/2 ; 2.5; 5.5;8;1875;5.5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/1 ; 5.6; 5.6;18;3105;5;;;2001/1
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;;;;18;3105;5;;;2003/2
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;;;;18;3105;5;;;2006/1
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2000/2 ; 6; 5.8;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/1 ; 2.4; 4.7;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2001/2 ; 6.5; 5.1;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/1 ; 6.6; 5.3;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2002/2 ; 3.6; 5.1;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/1 ; 5.4; 5.2;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2003/2 ; 2.3; 4.9;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/1 ; 7.2; 5.1;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2004/2 ; 4.9; 5.1;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2005/1 ; 4.5; 5.1;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2005/2 ; 4.5; 5;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2006/1 ; 0; 4.8;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2006/2 ; 6.8; 4.8;18;3105;5;;;
23;2000/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2000/1;Cancelada por conclusão de curso;M;2007/1 ; 4.5; 4.8;18;3105;5;;;
